item_id,system,latent_quality,ambiguity,difficulty_stratum,fluent_but_wrong,response_tokens,human_score,human_correct,_note
it0332,model-B,0.5281,0.3638,Q2,False,93,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0333,model-B,0.8705,0.3284,Q2,False,298,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0334,model-B,0.3795,0.0853,Q1 clearest,False,301,4.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0335,model-B,0.7409,0.1793,Q1 clearest,True,436,9.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0336,model-B,0.7256,0.4618,Q3,False,344,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0337,model-B,0.8243,0.027,Q1 clearest,False,299,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0338,model-B,0.6739,0.1408,Q1 clearest,False,253,6.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0339,model-B,0.7578,0.3124,Q2,False,171,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0340,model-B,0.8519,0.7284,Q4 most ambiguous,False,242,9.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0341,model-B,0.5329,0.2584,Q1 clearest,False,200,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0342,model-B,0.6602,0.5435,Q3,True,341,8.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0343,model-B,0.7411,0.2406,Q1 clearest,False,301,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0344,model-B,0.3413,0.1277,Q1 clearest,True,458,4.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0345,model-B,0.6505,0.2063,Q1 clearest,False,243,6.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0346,model-B,0.8829,0.5368,Q3,False,165,9.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0347,model-B,0.7889,0.4671,Q3,False,346,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0348,model-B,0.5424,0.3542,Q2,False,277,4.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0349,model-B,0.8375,0.2477,Q1 clearest,True,350,9.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0350,model-B,0.8605,0.438,Q3,False,380,10.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0351,model-B,0.442,0.5364,Q3,False,264,4.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0352,model-B,0.4731,0.2032,Q1 clearest,False,247,4.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0353,model-B,0.4402,0.42,Q3,False,240,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0354,model-B,0.699,0.6929,Q4 most ambiguous,False,270,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0355,model-B,0.6432,0.4452,Q3,True,269,7.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0356,model-B,0.6946,0.31,Q2,False,335,6.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0357,model-B,0.4354,0.6401,Q4 most ambiguous,False,247,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0358,model-B,0.3786,0.4483,Q3,False,153,4.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0359,model-B,0.8909,0.2756,Q1 clearest,False,197,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0360,model-B,0.7213,0.2735,Q1 clearest,False,297,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0361,model-B,0.7212,0.301,Q2,True,430,9.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0362,model-B,0.4214,0.7928,Q4 most ambiguous,False,211,4.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0363,model-B,0.3695,0.7521,Q4 most ambiguous,False,244,3.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0364,model-B,0.323,0.3135,Q2,False,247,3.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0365,model-B,0.7837,0.6225,Q4 most ambiguous,False,235,10.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0366,model-B,0.9286,0.3556,Q2,False,395,9.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0367,model-B,0.8217,0.2332,Q1 clearest,False,241,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0368,model-B,0.811,0.3933,Q2,False,459,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0369,model-B,0.4454,0.2694,Q1 clearest,False,227,4.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0370,model-B,0.3454,0.4745,Q3,False,176,3.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0371,model-B,0.6347,0.3293,Q2,False,180,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0372,model-B,0.5851,0.2131,Q1 clearest,False,220,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0373,model-B,0.5712,0.6921,Q4 most ambiguous,False,299,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0374,model-B,0.621,0.426,Q3,False,249,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0375,model-B,0.7339,0.1347,Q1 clearest,False,271,6.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0376,model-B,0.6623,0.3937,Q2,False,292,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0377,model-B,0.4063,0.5307,Q3,False,227,3.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0378,model-B,0.6502,0.239,Q1 clearest,False,314,6.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0379,model-B,0.7323,0.7445,Q4 most ambiguous,False,256,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0380,model-B,0.5935,0.5628,Q4 most ambiguous,True,366,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0381,model-B,0.5589,0.529,Q3,True,319,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0382,model-B,0.8552,0.3841,Q2,False,295,9.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0383,model-B,0.619,0.0961,Q1 clearest,False,337,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0384,model-B,0.673,0.1643,Q1 clearest,False,246,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0385,model-B,0.5887,0.3823,Q2,False,291,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0386,model-B,0.686,0.2786,Q1 clearest,False,147,6.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0387,model-B,0.8598,0.6046,Q4 most ambiguous,False,250,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0388,model-B,0.8966,0.4035,Q2,False,263,9.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0389,model-B,0.494,0.48,Q3,False,244,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0390,model-B,0.4329,0.2295,Q1 clearest,False,274,4.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0391,model-B,0.776,0.5778,Q4 most ambiguous,False,227,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0392,model-B,0.7622,0.8256,Q4 most ambiguous,True,438,8.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0393,model-B,0.6722,0.6252,Q4 most ambiguous,False,323,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0394,model-B,0.5171,0.6909,Q4 most ambiguous,False,217,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0395,model-B,0.6907,0.5097,Q3,False,262,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0396,model-B,0.8938,0.3588,Q2,False,233,9.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0397,model-B,0.7926,0.752,Q4 most ambiguous,False,286,9.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0398,model-B,0.71,0.2985,Q2,False,233,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0399,model-B,0.864,0.4211,Q3,False,302,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0400,model-B,0.5807,0.7525,Q4 most ambiguous,False,259,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0401,model-B,0.6701,0.4534,Q3,False,208,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0402,model-B,0.7251,0.5898,Q4 most ambiguous,False,192,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0403,model-B,0.6026,0.2445,Q1 clearest,True,391,7.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0404,model-B,0.613,0.418,Q3,False,248,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0405,model-B,0.5376,0.153,Q1 clearest,False,296,7.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0406,model-B,0.5092,0.8328,Q4 most ambiguous,False,292,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0407,model-B,0.5152,0.4182,Q3,False,226,4.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0408,model-B,0.9433,0.3602,Q2,False,376,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0409,model-B,0.8714,0.554,Q3,False,167,10.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0410,model-B,0.5833,0.6496,Q4 most ambiguous,False,251,7.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0411,model-B,0.2672,0.5897,Q4 most ambiguous,True,388,4.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0412,model-B,0.7563,0.4458,Q3,False,216,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0413,model-B,0.7713,0.6774,Q4 most ambiguous,False,286,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0414,model-B,0.7003,0.4119,Q3,False,368,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0415,model-B,0.3121,0.314,Q2,False,262,2.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0416,model-B,0.6452,0.4296,Q3,False,152,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0417,model-B,0.2869,0.6269,Q4 most ambiguous,False,225,3.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0418,model-B,0.895,0.0541,Q1 clearest,True,376,10.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0419,model-B,0.6945,0.0915,Q1 clearest,False,281,6.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0420,model-B,0.7827,0.3183,Q2,True,381,9.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0421,model-B,0.7745,0.5088,Q3,False,247,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0422,model-B,0.5689,0.5159,Q3,False,253,4.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0423,model-B,0.6613,0.1418,Q1 clearest,False,205,6.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0424,model-B,0.4962,0.3853,Q2,False,283,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0425,model-B,0.629,0.5367,Q3,True,279,7.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0426,model-B,0.4148,0.5138,Q3,False,283,4.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0427,model-B,0.6692,0.039,Q1 clearest,False,246,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0428,model-B,0.7744,0.1542,Q1 clearest,False,337,6.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0429,model-B,0.5953,0.5087,Q3,True,415,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0430,model-B,0.5982,0.6822,Q4 most ambiguous,False,314,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0431,model-B,0.756,0.2929,Q2,False,178,9.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0432,model-B,0.7756,0.375,Q2,False,358,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0433,model-B,0.8492,0.2098,Q1 clearest,False,197,10.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0434,model-B,0.8059,0.4201,Q3,False,318,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0435,model-B,0.7713,0.3183,Q2,False,242,6.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0436,model-B,0.6935,0.7945,Q4 most ambiguous,False,205,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0437,model-B,0.5327,0.0802,Q1 clearest,False,254,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0438,model-B,0.5866,0.6455,Q4 most ambiguous,False,348,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0439,model-B,0.6494,0.7341,Q4 most ambiguous,False,375,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0440,model-B,0.7255,0.3569,Q2,False,289,6.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0441,model-B,0.4882,0.6519,Q4 most ambiguous,False,301,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0442,model-B,0.5601,0.5126,Q3,False,247,7.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0443,model-B,0.4928,0.5157,Q3,False,214,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0444,model-B,0.8341,0.2706,Q1 clearest,False,309,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0445,model-B,0.4207,0.1778,Q1 clearest,False,276,3.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0446,model-B,0.8427,0.1694,Q1 clearest,False,252,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0447,model-B,0.3565,0.2897,Q2,False,269,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0448,model-B,0.5232,0.193,Q1 clearest,True,373,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0449,model-B,0.7696,0.4045,Q2,False,279,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0450,model-B,0.3913,0.5178,Q3,False,223,4.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0451,model-B,0.4685,0.332,Q2,True,405,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0452,model-B,0.5978,0.4592,Q3,False,240,7.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0453,model-B,0.5273,0.6141,Q4 most ambiguous,True,483,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0454,model-B,0.8646,0.6928,Q4 most ambiguous,False,278,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0455,model-B,0.8668,0.5651,Q4 most ambiguous,False,222,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0456,model-B,0.7301,0.3292,Q2,False,334,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0457,model-B,0.7885,0.3108,Q2,False,269,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0458,model-B,0.6442,0.6069,Q4 most ambiguous,False,131,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0459,model-B,0.5337,0.2933,Q2,False,178,7.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0460,model-B,0.3748,0.6041,Q4 most ambiguous,False,195,4.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0461,model-B,0.6238,0.3206,Q2,False,347,6.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0462,model-B,0.3348,0.2945,Q2,False,162,3.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0463,model-B,0.6244,0.418,Q3,True,342,7.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0464,model-B,0.8518,0.2081,Q1 clearest,False,243,9.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0465,model-B,0.6994,0.2865,Q2,False,275,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0466,model-B,0.6284,0.483,Q3,False,285,6.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0467,model-B,0.8391,0.0829,Q1 clearest,False,223,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0468,model-B,0.6357,0.1852,Q1 clearest,False,257,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0469,model-B,0.6449,0.6741,Q4 most ambiguous,True,327,7.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0470,model-B,0.7833,0.5208,Q3,False,268,9.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0471,model-B,0.7217,0.3127,Q2,True,300,7.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0472,model-B,0.3264,0.575,Q4 most ambiguous,False,319,3.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0473,model-B,0.3502,0.7616,Q4 most ambiguous,False,281,2.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0474,model-B,0.8273,0.3753,Q2,False,191,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0475,model-B,0.3469,0.6047,Q4 most ambiguous,False,283,3.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0476,model-B,0.3955,0.4155,Q3,True,456,3.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0477,model-B,0.5703,0.4547,Q3,False,219,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0478,model-B,0.4413,0.6446,Q4 most ambiguous,False,196,4.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0479,model-B,0.7468,0.5953,Q4 most ambiguous,False,292,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0480,model-B,0.8404,0.1107,Q1 clearest,False,194,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0481,model-B,0.3858,0.5622,Q4 most ambiguous,False,305,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0482,model-B,0.7517,0.4426,Q3,False,174,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0483,model-B,0.7453,0.7715,Q4 most ambiguous,False,187,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0484,model-B,0.2919,0.4207,Q3,False,277,4.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0485,model-B,0.6614,0.4642,Q3,False,157,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0486,model-B,0.5417,0.5866,Q4 most ambiguous,False,224,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0487,model-B,0.7017,0.143,Q1 clearest,True,366,8.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0488,model-B,0.7796,0.6212,Q4 most ambiguous,False,263,9.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0489,model-B,0.6999,0.6094,Q4 most ambiguous,False,283,7.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0490,model-B,0.5118,0.302,Q2,True,458,7.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0491,model-B,0.5235,0.723,Q4 most ambiguous,False,396,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0492,model-B,0.7898,0.409,Q3,False,257,8.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0493,model-B,0.7702,0.4081,Q2,True,312,9.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0494,model-B,0.6671,0.122,Q1 clearest,False,243,6.0,True,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0495,model-B,0.3819,0.8201,Q4 most ambiguous,False,243,4.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0496,model-B,0.5682,0.2142,Q1 clearest,False,263,6.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
it0497,model-B,0.4039,0.3752,Q2,True,464,5.0,False,"SYNTHETIC DATA -- generated by judge_audit.simulate, calibrated to published effect sizes. Not the output of any real model."
