item_id,run,judge,judge_score,judge_score_recovered,was_blank,equivalent,system,latent_quality,ambiguity,difficulty_stratum,fluent_but_wrong,response_tokens,human_score,human_correct
it0479,1,hosted-judge-v1,7.0,7.0,False,True,model-B,0.7468,0.5953,Q4 most ambiguous,False,292,7.0,True
it0480,1,hosted-judge-v1,8.0,8.0,False,True,model-B,0.8404,0.1107,Q1 clearest,False,194,7.0,True
it0481,1,hosted-judge-v1,5.0,5.0,False,True,model-B,0.3858,0.5622,Q4 most ambiguous,False,305,5.0,False
it0482,1,hosted-judge-v1,7.0,7.0,False,True,model-B,0.7517,0.4426,Q3,False,174,8.0,True
it0483,1,hosted-judge-v1,6.0,6.0,False,True,model-B,0.7453,0.7715,Q4 most ambiguous,False,187,8.0,True
it0484,1,hosted-judge-v1,5.0,5.0,False,False,model-B,0.2919,0.4207,Q3,False,277,4.0,False
it0485,1,hosted-judge-v1,7.0,7.0,False,True,model-B,0.6614,0.4642,Q3,False,157,7.0,True
it0486,1,hosted-judge-v1,,5.0,True,False,model-B,0.5417,0.5866,Q4 most ambiguous,False,224,5.0,False
it0487,1,hosted-judge-v1,9.0,9.0,False,False,model-B,0.7017,0.143,Q1 clearest,True,366,8.0,False
it0488,1,hosted-judge-v1,,7.0,True,True,model-B,0.7796,0.6212,Q4 most ambiguous,False,263,9.0,True
it0489,1,hosted-judge-v1,6.0,6.0,False,True,model-B,0.6999,0.6094,Q4 most ambiguous,False,283,7.0,True
it0490,1,hosted-judge-v1,8.0,8.0,False,False,model-B,0.5118,0.302,Q2,True,458,7.0,False
it0491,1,hosted-judge-v1,,,True,False,model-B,0.5235,0.723,Q4 most ambiguous,False,396,5.0,False
it0492,1,hosted-judge-v1,6.0,6.0,False,True,model-B,0.7898,0.409,Q3,False,257,8.0,True
it0493,1,hosted-judge-v1,10.0,10.0,False,True,model-B,0.7702,0.4081,Q2,True,312,9.0,False
it0494,1,hosted-judge-v1,6.0,6.0,False,True,model-B,0.6671,0.122,Q1 clearest,False,243,6.0,True
it0495,1,hosted-judge-v1,5.0,5.0,False,False,model-B,0.3819,0.8201,Q4 most ambiguous,False,243,4.0,False
it0496,1,hosted-judge-v1,6.0,6.0,False,False,model-B,0.5682,0.2142,Q1 clearest,False,263,6.0,False
it0497,1,hosted-judge-v1,7.0,7.0,False,True,model-B,0.4039,0.3752,Q2,True,464,5.0,False
it0498,1,hosted-judge-v1,6.0,6.0,False,False,model-B,0.2895,0.1085,Q1 clearest,True,192,5.0,False
it0499,1,hosted-judge-v1,4.0,4.0,False,True,model-B,0.2038,0.3778,Q2,False,173,1.0,False
it0500,1,hosted-judge-v1,7.0,7.0,False,True,model-B,0.9012,0.4184,Q3,False,258,8.0,True
it0501,1,hosted-judge-v1,,5.0,True,True,model-B,0.71,0.808,Q4 most ambiguous,False,178,7.0,True
it0502,1,hosted-judge-v1,,8.0,True,True,model-B,0.7892,0.5575,Q4 most ambiguous,False,259,9.0,True
it0503,1,hosted-judge-v1,8.0,8.0,False,True,model-B,0.7223,0.2872,Q2,False,298,7.0,True
it0504,1,hosted-judge-v1,6.0,6.0,False,True,model-B,0.6298,0.1401,Q1 clearest,False,285,7.0,True
it0505,1,hosted-judge-v1,7.0,7.0,False,True,model-B,0.6921,0.4162,Q3,False,321,7.0,True
it0506,1,hosted-judge-v1,5.0,5.0,False,False,model-B,0.5221,0.2122,Q1 clearest,False,84,5.0,False
it0507,1,hosted-judge-v1,6.0,6.0,False,True,model-B,0.8639,0.5064,Q3,False,333,7.0,True
it0508,1,hosted-judge-v1,,,True,True,model-B,0.8628,0.653,Q4 most ambiguous,False,190,8.0,True
it0509,1,hosted-judge-v1,6.0,6.0,False,True,model-B,0.3924,0.3652,Q2,False,294,4.0,False
it0510,1,hosted-judge-v1,7.0,7.0,False,False,model-B,0.5751,0.3243,Q2,True,353,7.0,False
it0511,1,hosted-judge-v1,5.0,5.0,False,True,model-B,0.365,0.332,Q2,False,202,4.0,False
it0512,1,hosted-judge-v1,9.0,9.0,False,False,model-B,0.7054,0.2223,Q1 clearest,True,310,9.0,False
it0513,1,hosted-judge-v1,5.0,5.0,False,False,model-B,0.4102,0.3685,Q2,False,178,3.0,False
it0514,1,hosted-judge-v1,7.0,7.0,False,True,model-B,0.6692,0.305,Q2,False,239,8.0,True
it0515,1,hosted-judge-v1,7.0,7.0,False,False,model-B,0.6544,0.2916,Q2,False,197,7.0,True
it0516,1,hosted-judge-v1,,7.0,True,False,model-B,0.1175,0.6965,Q4 most ambiguous,False,128,1.0,False
it0517,1,hosted-judge-v1,5.0,5.0,False,False,model-B,0.4208,0.0886,Q1 clearest,False,237,5.0,False
it0518,1,hosted-judge-v1,8.0,8.0,False,True,model-B,0.4186,0.1833,Q1 clearest,True,344,5.0,False
it0519,1,hosted-judge-v1,7.0,7.0,False,True,model-B,0.8769,0.2266,Q1 clearest,False,175,8.0,True
it0520,1,hosted-judge-v1,7.0,7.0,False,True,model-B,0.821,0.6215,Q4 most ambiguous,False,314,8.0,True
it0521,1,hosted-judge-v1,,7.0,True,False,model-B,0.4969,0.5351,Q3,False,241,4.0,False
it0522,1,hosted-judge-v1,9.0,9.0,False,True,model-B,0.6354,0.4614,Q3,True,421,7.0,False
it0523,1,hosted-judge-v1,8.0,8.0,False,True,model-B,0.6992,0.6618,Q4 most ambiguous,False,269,6.0,True
it0524,1,hosted-judge-v1,5.0,5.0,False,False,model-B,0.5202,0.329,Q2,False,293,5.0,False
it0525,1,hosted-judge-v1,6.0,6.0,False,True,model-B,0.6266,0.3289,Q2,False,192,5.0,True
it0526,1,hosted-judge-v1,,8.0,True,True,model-B,0.6276,0.5215,Q3,False,303,6.0,True
it0527,1,hosted-judge-v1,,4.0,True,True,model-B,0.6565,0.8367,Q4 most ambiguous,False,193,6.0,True
it0528,1,hosted-judge-v1,9.0,9.0,False,True,model-B,0.8718,0.0317,Q1 clearest,False,332,10.0,True
it0529,1,hosted-judge-v1,8.0,8.0,False,True,model-B,0.7944,0.2034,Q1 clearest,False,259,7.0,True
it0530,1,hosted-judge-v1,7.0,7.0,False,True,model-B,0.625,0.2622,Q1 clearest,False,231,6.0,True
it0531,1,hosted-judge-v1,5.0,5.0,False,True,model-B,0.4737,0.3016,Q2,False,98,5.0,False
it0532,1,hosted-judge-v1,7.0,7.0,False,True,model-B,0.6105,0.3567,Q2,False,247,5.0,False
it0533,1,hosted-judge-v1,5.0,5.0,False,False,model-B,0.392,0.6915,Q4 most ambiguous,False,201,4.0,False
it0534,1,hosted-judge-v1,8.0,8.0,False,True,model-B,0.7177,0.5455,Q3,False,387,8.0,True
it0535,1,hosted-judge-v1,9.0,9.0,False,False,model-B,0.8033,0.4151,Q3,True,420,9.0,False
it0536,1,hosted-judge-v1,7.0,7.0,False,False,model-B,0.5144,0.6507,Q4 most ambiguous,False,237,6.0,False
it0537,1,hosted-judge-v1,7.0,7.0,False,True,model-B,0.7168,0.4244,Q3,False,347,6.0,True
it0538,1,hosted-judge-v1,7.0,7.0,False,True,model-B,0.7572,0.1997,Q1 clearest,False,290,8.0,True
it0539,1,hosted-judge-v1,6.0,6.0,False,False,model-B,0.5712,0.4028,Q2,False,289,5.0,False
it0540,1,hosted-judge-v1,6.0,6.0,False,True,model-B,0.5585,0.3157,Q2,False,163,6.0,False
it0541,1,hosted-judge-v1,7.0,7.0,False,True,model-B,0.6216,0.5652,Q4 most ambiguous,False,258,5.0,True
it0542,1,hosted-judge-v1,6.0,6.0,False,True,model-B,0.6222,0.1909,Q1 clearest,False,211,6.0,True
it0543,1,hosted-judge-v1,,6.0,True,False,model-B,0.5222,0.7173,Q4 most ambiguous,False,175,4.0,False
it0544,1,hosted-judge-v1,8.0,8.0,False,True,model-B,0.8249,0.3004,Q2,False,274,9.0,True
it0545,1,hosted-judge-v1,,4.0,True,False,model-B,0.3707,0.4243,Q3,False,257,3.0,False
it0546,1,hosted-judge-v1,5.0,5.0,False,False,model-B,0.5732,0.1901,Q1 clearest,False,245,7.0,False
it0547,1,hosted-judge-v1,9.0,9.0,False,True,model-B,0.9065,0.4574,Q3,False,245,10.0,True
it0548,1,hosted-judge-v1,10.0,10.0,False,False,model-B,0.9108,0.3801,Q2,True,454,10.0,False
it0549,1,hosted-judge-v1,8.0,8.0,False,True,model-B,0.9278,0.471,Q3,False,236,10.0,True
it0550,1,hosted-judge-v1,,4.0,True,False,model-B,0.4808,0.9602,Q4 most ambiguous,False,201,5.0,False
it0551,1,hosted-judge-v1,6.0,6.0,False,True,model-B,0.6212,0.4212,Q3,False,215,7.0,True
it0552,1,hosted-judge-v1,6.0,6.0,False,True,model-B,0.6227,0.0932,Q1 clearest,False,192,6.0,True
it0553,1,hosted-judge-v1,8.0,8.0,False,False,model-B,0.4807,0.214,Q1 clearest,True,361,6.0,False
it0554,1,hosted-judge-v1,,8.0,True,True,model-B,0.6179,0.3563,Q2,True,371,6.0,False
it0555,1,hosted-judge-v1,7.0,7.0,False,False,model-B,0.5683,0.1883,Q1 clearest,False,208,6.0,False
it0556,1,hosted-judge-v1,,6.0,True,False,model-B,0.2134,0.6381,Q4 most ambiguous,False,191,3.0,False
it0557,1,hosted-judge-v1,,7.0,True,True,model-B,0.6691,0.4916,Q3,False,226,5.0,True
it0558,1,hosted-judge-v1,6.0,6.0,False,False,model-B,0.5503,0.2555,Q1 clearest,False,236,6.0,False
it0559,1,hosted-judge-v1,6.0,6.0,False,True,model-B,0.7734,0.2928,Q2,False,307,8.0,True
it0560,1,hosted-judge-v1,8.0,8.0,False,True,model-B,0.8969,0.5577,Q4 most ambiguous,False,268,10.0,True
it0561,1,hosted-judge-v1,8.0,8.0,False,False,model-B,0.8065,0.2157,Q1 clearest,False,179,9.0,True
it0562,1,hosted-judge-v1,3.0,3.0,False,True,model-B,0.3121,0.0446,Q1 clearest,False,261,3.0,False
it0563,1,hosted-judge-v1,6.0,6.0,False,False,model-B,0.5445,0.3332,Q2,False,326,7.0,False
it0564,1,hosted-judge-v1,,6.0,True,False,model-B,0.4838,0.6252,Q4 most ambiguous,False,254,4.0,False
it0565,1,hosted-judge-v1,,6.0,True,True,model-B,0.6768,0.6503,Q4 most ambiguous,False,340,6.0,True
it0566,1,hosted-judge-v1,7.0,7.0,False,False,model-B,0.8063,0.3616,Q2,False,240,9.0,True
it0567,1,hosted-judge-v1,6.0,6.0,False,True,model-B,0.5069,0.4563,Q3,False,222,5.0,False
it0568,1,hosted-judge-v1,7.0,7.0,False,True,model-B,0.757,0.4974,Q3,False,322,7.0,True
it0569,1,hosted-judge-v1,8.0,8.0,False,True,model-B,0.7157,0.4011,Q2,False,409,9.0,True
it0570,1,hosted-judge-v1,9.0,9.0,False,False,model-B,0.7566,0.7291,Q4 most ambiguous,True,367,8.0,False
it0571,1,hosted-judge-v1,,5.0,True,False,model-B,0.2785,0.6133,Q4 most ambiguous,False,248,3.0,False
it0572,1,hosted-judge-v1,6.0,6.0,False,False,model-B,0.6175,0.3075,Q2,False,243,6.0,False
it0573,1,hosted-judge-v1,6.0,6.0,False,False,model-B,0.4238,0.2814,Q2,False,263,3.0,False
it0574,1,hosted-judge-v1,6.0,6.0,False,False,model-B,0.5727,0.1098,Q1 clearest,False,294,4.0,False
it0575,1,hosted-judge-v1,6.0,6.0,False,False,model-B,0.6178,0.2572,Q1 clearest,False,213,6.0,False
it0576,1,hosted-judge-v1,6.0,6.0,False,True,model-B,0.762,0.4411,Q3,False,218,8.0,True
it0577,1,hosted-judge-v1,6.0,6.0,False,False,model-B,0.5407,0.1085,Q1 clearest,False,267,5.0,False
it0578,1,hosted-judge-v1,7.0,7.0,False,True,model-B,0.8452,0.3726,Q2,False,277,8.0,True
it0579,1,hosted-judge-v1,9.0,9.0,False,True,model-B,0.908,0.3699,Q2,False,319,8.0,True
it0580,1,hosted-judge-v1,8.0,8.0,False,False,model-B,0.5488,0.4249,Q3,True,366,5.0,False
it0581,1,hosted-judge-v1,6.0,6.0,False,True,model-B,0.7155,0.3007,Q2,False,244,7.0,True
it0582,1,hosted-judge-v1,,9.0,True,True,model-B,0.8548,0.6849,Q4 most ambiguous,False,308,8.0,True
it0583,1,hosted-judge-v1,9.0,9.0,False,True,model-B,0.8407,0.328,Q2,False,354,8.0,True
it0584,1,hosted-judge-v1,5.0,5.0,False,True,model-B,0.6886,0.4494,Q3,False,213,7.0,True
it0585,1,hosted-judge-v1,8.0,8.0,False,False,model-B,0.8091,0.5182,Q3,False,304,8.0,True
it0586,1,hosted-judge-v1,4.0,4.0,False,False,model-B,0.5628,0.2863,Q2,False,212,5.0,False
it0587,1,hosted-judge-v1,,9.0,True,False,model-B,0.8084,0.6177,Q4 most ambiguous,True,372,8.0,False
it0588,1,hosted-judge-v1,,6.0,True,False,model-B,0.6112,0.5153,Q3,False,270,6.0,False
it0589,1,hosted-judge-v1,7.0,7.0,False,False,model-B,0.5155,0.1963,Q1 clearest,True,290,5.0,False
it0590,1,hosted-judge-v1,5.0,5.0,False,False,model-B,0.5805,0.2761,Q1 clearest,False,224,6.0,False
it0591,1,hosted-judge-v1,5.0,5.0,False,False,model-B,0.4841,0.718,Q4 most ambiguous,False,124,5.0,False
it0592,1,hosted-judge-v1,,,True,False,model-B,0.5119,0.9393,Q4 most ambiguous,False,252,5.0,False
it0593,1,hosted-judge-v1,8.0,8.0,False,True,model-B,0.7525,0.4532,Q3,False,282,7.0,True
it0594,1,hosted-judge-v1,8.0,8.0,False,True,model-B,0.8157,0.5366,Q3,False,304,8.0,True
it0595,1,hosted-judge-v1,,8.0,True,True,model-B,0.8031,0.4931,Q3,False,336,9.0,True
it0596,1,hosted-judge-v1,7.0,7.0,False,True,model-B,0.7445,0.2986,Q2,False,208,8.0,True
it0597,1,hosted-judge-v1,,,True,True,model-B,0.5146,0.9729,Q4 most ambiguous,False,262,5.0,False
it0598,1,hosted-judge-v1,8.0,8.0,False,True,model-B,0.8225,0.4259,Q3,False,286,8.0,True
it0599,1,hosted-judge-v1,8.0,8.0,False,False,model-B,0.5772,0.2117,Q1 clearest,True,388,7.0,False
it0000,2,hosted-judge-v1,8.0,8.0,False,False,model-A,0.7948,0.3557,Q2,False,199,7.0,True
it0001,2,hosted-judge-v1,5.0,5.0,False,True,model-A,0.632,0.4993,Q3,False,257,6.0,True
it0002,2,hosted-judge-v1,10.0,10.0,False,False,model-A,0.6405,0.1981,Q1 clearest,True,323,7.0,False
it0003,2,hosted-judge-v1,10.0,10.0,False,True,model-A,0.9257,0.5197,Q3,True,351,10.0,False
it0004,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.6969,0.5186,Q3,False,307,7.0,True
it0005,2,hosted-judge-v1,7.0,7.0,False,False,model-A,0.6025,0.2726,Q1 clearest,False,324,6.0,False
it0006,2,hosted-judge-v1,6.0,6.0,False,False,model-A,0.5885,0.5816,Q4 most ambiguous,False,287,6.0,False
it0007,2,hosted-judge-v1,5.0,5.0,False,True,model-A,0.6406,0.6415,Q4 most ambiguous,False,234,6.0,True
it0008,2,hosted-judge-v1,,6.0,True,False,model-A,0.5957,0.5987,Q4 most ambiguous,False,294,5.0,False
it0009,2,hosted-judge-v1,,7.0,True,False,model-A,0.7057,0.6954,Q4 most ambiguous,True,448,8.0,False
it0010,2,hosted-judge-v1,10.0,10.0,False,False,model-A,0.7323,0.381,Q2,True,382,9.0,False
it0011,2,hosted-judge-v1,6.0,6.0,False,True,model-A,0.5247,0.4392,Q3,False,193,4.0,False
it0012,2,hosted-judge-v1,10.0,10.0,False,True,model-A,0.9169,0.2468,Q1 clearest,False,267,9.0,True
it0013,2,hosted-judge-v1,9.0,9.0,False,True,model-A,0.9018,0.3883,Q2,False,299,9.0,True
it0014,2,hosted-judge-v1,4.0,4.0,False,False,model-A,0.5443,0.9169,Q4 most ambiguous,False,298,6.0,False
it0015,2,hosted-judge-v1,,6.0,True,False,model-A,0.5702,0.4372,Q3,False,318,6.0,False
it0016,2,hosted-judge-v1,9.0,9.0,False,True,model-A,0.8353,0.3284,Q2,False,329,8.0,True
it0017,2,hosted-judge-v1,,,True,True,model-A,0.6606,0.7989,Q4 most ambiguous,False,172,7.0,True
it0018,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.8324,0.4078,Q2,False,379,9.0,True
it0019,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.9208,0.3738,Q2,False,104,8.0,True
it0020,2,hosted-judge-v1,,6.0,True,False,model-A,0.5007,0.7069,Q4 most ambiguous,False,181,4.0,False
it0021,2,hosted-judge-v1,6.0,6.0,False,True,model-A,0.8195,0.6823,Q4 most ambiguous,False,237,8.0,True
it0022,2,hosted-judge-v1,5.0,5.0,False,False,model-A,0.3436,0.5589,Q4 most ambiguous,True,327,4.0,False
it0023,2,hosted-judge-v1,7.0,7.0,False,False,model-A,0.4794,0.5435,Q3,False,275,4.0,False
it0024,2,hosted-judge-v1,9.0,9.0,False,True,model-A,0.8095,0.529,Q3,False,307,9.0,True
it0025,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.7993,0.2064,Q1 clearest,False,300,9.0,True
it0026,2,hosted-judge-v1,,7.0,True,True,model-A,0.691,0.5049,Q3,False,263,8.0,True
it0027,2,hosted-judge-v1,,8.0,True,False,model-A,0.5927,0.5171,Q3,False,247,6.0,False
it0028,2,hosted-judge-v1,5.0,5.0,False,False,model-A,0.4895,0.434,Q3,False,326,4.0,False
it0029,2,hosted-judge-v1,5.0,5.0,False,True,model-A,0.7063,0.4121,Q3,False,248,6.0,True
it0030,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.7778,0.1953,Q1 clearest,False,234,8.0,True
it0031,2,hosted-judge-v1,6.0,6.0,False,True,model-A,0.7014,0.3431,Q2,False,178,8.0,True
it0032,2,hosted-judge-v1,,,True,True,model-A,0.6463,0.7637,Q4 most ambiguous,False,338,7.0,True
it0033,2,hosted-judge-v1,5.0,5.0,False,False,model-A,0.5451,0.6162,Q4 most ambiguous,False,220,7.0,False
it0034,2,hosted-judge-v1,4.0,4.0,False,True,model-A,0.4283,0.1516,Q1 clearest,False,298,5.0,False
it0035,2,hosted-judge-v1,,5.0,True,False,model-A,0.5204,0.4941,Q3,False,244,7.0,False
it0036,2,hosted-judge-v1,5.0,5.0,False,True,model-A,0.5255,0.3944,Q2,False,243,4.0,False
it0037,2,hosted-judge-v1,7.0,7.0,False,False,model-A,0.4307,0.3233,Q2,True,382,6.0,False
it0038,2,hosted-judge-v1,6.0,6.0,False,True,model-A,0.7118,0.3058,Q2,False,237,7.0,True
it0039,2,hosted-judge-v1,8.0,8.0,False,False,model-A,0.6342,0.4514,Q3,False,249,6.0,True
it0040,2,hosted-judge-v1,,6.0,True,True,model-A,0.6527,0.3832,Q2,False,287,6.0,True
it0041,2,hosted-judge-v1,,,True,False,model-A,0.7262,0.7115,Q4 most ambiguous,True,363,8.0,False
it0042,2,hosted-judge-v1,8.0,8.0,False,False,model-A,0.966,0.774,Q4 most ambiguous,True,421,10.0,False
it0043,2,hosted-judge-v1,,7.0,True,False,model-A,0.6944,0.5909,Q4 most ambiguous,False,256,7.0,True
it0044,2,hosted-judge-v1,9.0,9.0,False,True,model-A,0.8329,0.4364,Q3,True,300,10.0,False
it0045,2,hosted-judge-v1,8.0,8.0,False,False,model-A,0.6258,0.3959,Q2,True,350,8.0,False
it0046,2,hosted-judge-v1,5.0,5.0,False,False,model-A,0.5061,0.2637,Q1 clearest,False,211,5.0,False
it0047,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.7037,0.5256,Q3,False,272,7.0,True
it0048,2,hosted-judge-v1,10.0,10.0,False,False,model-A,0.8245,0.2605,Q1 clearest,True,365,9.0,False
it0049,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.8038,0.1121,Q1 clearest,False,322,9.0,True
it0050,2,hosted-judge-v1,,6.0,True,False,model-A,0.5521,0.5231,Q3,False,198,5.0,False
it0051,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.8727,0.4868,Q3,False,288,8.0,True
it0052,2,hosted-judge-v1,6.0,6.0,False,False,model-A,0.5836,0.508,Q3,False,261,5.0,False
it0053,2,hosted-judge-v1,6.0,6.0,False,True,model-A,0.7097,0.2212,Q1 clearest,False,313,6.0,True
it0054,2,hosted-judge-v1,,5.0,True,False,model-A,0.4686,0.59,Q4 most ambiguous,False,254,4.0,False
it0055,2,hosted-judge-v1,6.0,6.0,False,True,model-A,0.6329,0.3627,Q2,False,342,7.0,True
it0056,2,hosted-judge-v1,,,True,False,model-A,0.4681,0.8925,Q4 most ambiguous,False,358,5.0,False
it0057,2,hosted-judge-v1,6.0,6.0,False,True,model-A,0.6535,0.5679,Q4 most ambiguous,False,218,7.0,True
it0058,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.6249,0.3171,Q2,False,222,7.0,True
it0059,2,hosted-judge-v1,3.0,3.0,False,False,model-A,0.5135,0.3526,Q2,False,309,5.0,False
it0060,2,hosted-judge-v1,5.0,5.0,False,False,model-A,0.5381,0.4798,Q3,False,192,5.0,False
it0061,2,hosted-judge-v1,6.0,6.0,False,False,model-A,0.6095,0.3661,Q2,False,365,7.0,False
it0062,2,hosted-judge-v1,9.0,9.0,False,False,model-A,0.9565,0.5911,Q4 most ambiguous,True,470,9.0,False
it0063,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.9179,0.37,Q2,False,245,10.0,True
it0064,2,hosted-judge-v1,10.0,10.0,False,False,model-A,0.7251,0.3038,Q2,True,369,8.0,False
it0065,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.6423,0.2483,Q1 clearest,False,260,7.0,True
it0066,2,hosted-judge-v1,8.0,8.0,False,False,model-A,0.6318,0.3495,Q2,True,439,7.0,False
it0067,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.6346,0.3468,Q2,False,345,6.0,True
it0068,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.8054,0.2309,Q1 clearest,False,228,9.0,True
it0069,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.9065,0.0673,Q1 clearest,False,198,9.0,True
it0070,2,hosted-judge-v1,9.0,9.0,False,True,model-A,0.9149,0.0887,Q1 clearest,False,275,10.0,True
it0071,2,hosted-judge-v1,7.0,7.0,False,False,model-A,0.7796,0.7725,Q4 most ambiguous,True,411,9.0,False
it0072,2,hosted-judge-v1,,9.0,True,True,model-A,0.5291,0.8481,Q4 most ambiguous,True,431,6.0,False
it0073,2,hosted-judge-v1,5.0,5.0,False,False,model-A,0.4449,0.4367,Q3,False,220,3.0,False
it0074,2,hosted-judge-v1,6.0,6.0,False,True,model-A,0.6389,0.2507,Q1 clearest,False,266,6.0,True
it0075,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.8912,0.0395,Q1 clearest,False,286,10.0,True
it0076,2,hosted-judge-v1,6.0,6.0,False,True,model-A,0.6971,0.3496,Q2,False,262,8.0,True
it0077,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.9161,0.0256,Q1 clearest,False,249,9.0,True
it0078,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.8517,0.4086,Q2,False,232,10.0,True
it0079,2,hosted-judge-v1,,4.0,True,False,model-A,0.3155,0.6036,Q4 most ambiguous,False,220,3.0,False
it0080,2,hosted-judge-v1,5.0,5.0,False,True,model-A,0.695,0.4022,Q2,False,297,6.0,True
it0081,2,hosted-judge-v1,4.0,4.0,False,False,model-A,0.5432,0.3897,Q2,False,232,4.0,False
it0082,2,hosted-judge-v1,5.0,5.0,False,True,model-A,0.6215,0.5022,Q3,False,274,7.0,True
it0083,2,hosted-judge-v1,,8.0,True,True,model-A,0.641,0.5281,Q3,False,257,6.0,True
it0084,2,hosted-judge-v1,10.0,10.0,False,False,model-A,0.7573,0.1287,Q1 clearest,True,313,8.0,False
it0085,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.8078,0.059,Q1 clearest,False,225,8.0,True
it0086,2,hosted-judge-v1,5.0,5.0,False,False,model-A,0.5478,0.2477,Q1 clearest,False,327,6.0,False
it0087,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.6771,0.124,Q1 clearest,False,236,7.0,True
it0088,2,hosted-judge-v1,,7.0,True,False,model-A,0.5048,0.6773,Q4 most ambiguous,False,289,5.0,False
it0089,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.9009,0.1639,Q1 clearest,False,287,9.0,True
it0090,2,hosted-judge-v1,8.0,8.0,False,False,model-A,0.8987,0.3124,Q2,True,390,10.0,False
it0091,2,hosted-judge-v1,,7.0,True,True,model-A,0.7464,0.2833,Q2,False,312,7.0,True
it0092,2,hosted-judge-v1,9.0,9.0,False,False,model-A,0.7512,0.5001,Q3,True,389,9.0,False
it0093,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.7403,0.5103,Q3,False,288,7.0,True
it0094,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.747,0.0887,Q1 clearest,False,293,8.0,True
it0095,2,hosted-judge-v1,,7.0,True,True,model-A,0.6772,0.6116,Q4 most ambiguous,False,343,8.0,True
it0096,2,hosted-judge-v1,10.0,10.0,False,False,model-A,0.9024,0.3902,Q2,True,446,10.0,False
it0097,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.9044,0.3379,Q2,False,239,9.0,True
it0098,2,hosted-judge-v1,5.0,5.0,False,True,model-A,0.5472,0.1411,Q1 clearest,False,218,6.0,False
it0099,2,hosted-judge-v1,9.0,9.0,False,False,model-A,0.7723,0.4069,Q2,True,337,9.0,False
it0100,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.6685,0.1986,Q1 clearest,False,252,7.0,True
it0101,2,hosted-judge-v1,,6.0,True,False,model-A,0.4323,0.6162,Q4 most ambiguous,False,300,5.0,False
it0102,2,hosted-judge-v1,8.0,8.0,False,False,model-A,0.6545,0.4408,Q3,True,331,8.0,False
it0103,2,hosted-judge-v1,6.0,6.0,False,False,model-A,0.6118,0.2354,Q1 clearest,False,277,7.0,False
it0104,2,hosted-judge-v1,4.0,4.0,False,False,model-A,0.4082,0.3814,Q2,False,217,3.0,False
it0105,2,hosted-judge-v1,8.0,8.0,False,False,model-A,0.4743,0.27,Q1 clearest,True,474,5.0,False
it0106,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.933,0.3538,Q2,False,359,10.0,True
it0107,2,hosted-judge-v1,4.0,4.0,False,False,model-A,0.4338,0.3497,Q2,False,273,4.0,False
it0108,2,hosted-judge-v1,6.0,6.0,False,False,model-A,0.4425,0.251,Q1 clearest,False,298,6.0,False
it0109,2,hosted-judge-v1,6.0,6.0,False,True,model-A,0.5653,0.206,Q1 clearest,False,259,6.0,False
it0110,2,hosted-judge-v1,7.0,7.0,False,False,model-A,0.6065,0.37,Q2,False,331,6.0,False
it0111,2,hosted-judge-v1,8.0,8.0,False,True,model-A,0.7719,0.2212,Q1 clearest,False,206,7.0,True
it0112,2,hosted-judge-v1,9.0,9.0,False,True,model-A,0.884,0.0,Q1 clearest,False,176,9.0,True
it0113,2,hosted-judge-v1,5.0,5.0,False,False,model-A,0.572,0.482,Q3,False,168,6.0,False
it0114,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.6429,0.222,Q1 clearest,False,254,7.0,True
it0115,2,hosted-judge-v1,,9.0,True,True,model-A,0.7929,0.473,Q3,False,245,8.0,True
it0116,2,hosted-judge-v1,,5.0,True,False,model-A,0.5583,0.5869,Q4 most ambiguous,False,160,5.0,False
it0117,2,hosted-judge-v1,6.0,6.0,False,False,model-A,0.5026,0.4672,Q3,False,122,5.0,False
it0118,2,hosted-judge-v1,7.0,7.0,False,True,model-A,0.715,0.3569,Q2,False,188,8.0,True
it0119,2,hosted-judge-v1,,4.0,True,True,model-A,0.7032,0.7308,Q4 most ambiguous,False,275,6.0,True
