order_id,run,judge_score,judge_score_recovered,was_blank,right_call,human_score,human_correct,photo_clarity,fluent_but_wrong,agent_version
ORD-40483,2,8.0,8.0,False,True,9.0,True,clear photo,False,agent-v2.3
ORD-40490,2,9.0,9.0,False,True,10.0,True,clear photo,False,agent-v2.3
ORD-40497,2,7.0,7.0,False,False,9.0,False,barely readable,True,agent-v2.3
ORD-40504,2,,9.0,True,True,6.0,False,barely readable,True,agent-v2.3
ORD-40511,2,5.0,5.0,False,False,3.0,False,hard to read,False,agent-v2.3
ORD-40518,2,6.0,6.0,False,True,6.0,True,clear photo,False,agent-v2.3
ORD-40525,2,8.0,8.0,False,True,10.0,True,clear photo,False,agent-v2.3
ORD-40532,2,6.0,6.0,False,True,8.0,True,mostly clear,False,agent-v2.3
ORD-40539,2,8.0,8.0,False,True,9.0,True,clear photo,False,agent-v2.3
ORD-40546,2,8.0,8.0,False,True,10.0,True,mostly clear,False,agent-v2.3
ORD-40553,2,,4.0,True,False,3.0,False,barely readable,False,agent-v2.3
ORD-40560,2,5.0,5.0,False,True,6.0,True,mostly clear,False,agent-v2.3
ORD-40567,2,4.0,4.0,False,False,4.0,False,mostly clear,False,agent-v2.3
ORD-40574,2,5.0,5.0,False,True,7.0,True,hard to read,False,agent-v2.3
ORD-40581,2,,8.0,True,True,6.0,True,hard to read,False,agent-v2.3
ORD-40588,2,10.0,10.0,False,False,8.0,False,clear photo,True,agent-v2.3
ORD-40595,2,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.3
ORD-40602,2,5.0,5.0,False,False,6.0,False,clear photo,False,agent-v2.3
ORD-40609,2,7.0,7.0,False,True,7.0,True,clear photo,False,agent-v2.3
ORD-40616,2,,7.0,True,False,5.0,False,barely readable,False,agent-v2.3
ORD-40623,2,8.0,8.0,False,True,9.0,True,clear photo,False,agent-v2.3
ORD-40630,2,8.0,8.0,False,False,10.0,False,mostly clear,True,agent-v2.3
ORD-40637,2,,7.0,True,True,7.0,True,mostly clear,False,agent-v2.3
ORD-40644,2,9.0,9.0,False,False,9.0,False,hard to read,True,agent-v2.3
ORD-40651,2,8.0,8.0,False,True,7.0,True,hard to read,False,agent-v2.3
ORD-40658,2,7.0,7.0,False,True,8.0,True,clear photo,False,agent-v2.3
ORD-40665,2,,7.0,True,True,8.0,True,barely readable,False,agent-v2.3
ORD-40672,2,10.0,10.0,False,False,10.0,False,mostly clear,True,agent-v2.3
ORD-40679,2,8.0,8.0,False,True,9.0,True,mostly clear,False,agent-v2.3
ORD-40686,2,5.0,5.0,False,True,6.0,False,clear photo,False,agent-v2.3
ORD-40693,2,9.0,9.0,False,False,9.0,False,mostly clear,True,agent-v2.3
ORD-40700,2,7.0,7.0,False,True,7.0,True,clear photo,False,agent-v2.3
ORD-40707,2,,6.0,True,False,5.0,False,barely readable,False,agent-v2.3
ORD-40714,2,8.0,8.0,False,False,8.0,False,hard to read,True,agent-v2.3
ORD-40721,2,6.0,6.0,False,False,7.0,False,clear photo,False,agent-v2.3
ORD-40728,2,4.0,4.0,False,False,3.0,False,mostly clear,False,agent-v2.3
ORD-40735,2,8.0,8.0,False,False,5.0,False,clear photo,True,agent-v2.3
ORD-40742,2,8.0,8.0,False,True,10.0,True,mostly clear,False,agent-v2.3
ORD-40749,2,4.0,4.0,False,False,4.0,False,mostly clear,False,agent-v2.3
ORD-40756,2,6.0,6.0,False,False,6.0,False,clear photo,False,agent-v2.3
ORD-40763,2,6.0,6.0,False,True,6.0,False,clear photo,False,agent-v2.3
ORD-40770,2,7.0,7.0,False,False,6.0,False,mostly clear,False,agent-v2.3
ORD-40777,2,8.0,8.0,False,True,7.0,True,clear photo,False,agent-v2.3
ORD-40784,2,9.0,9.0,False,True,9.0,True,clear photo,False,agent-v2.3
ORD-40791,2,5.0,5.0,False,False,6.0,False,hard to read,False,agent-v2.3
ORD-40798,2,7.0,7.0,False,True,7.0,True,clear photo,False,agent-v2.3
ORD-40805,2,,9.0,True,True,8.0,True,hard to read,False,agent-v2.3
ORD-40812,2,,5.0,True,False,5.0,False,barely readable,False,agent-v2.3
ORD-40819,2,6.0,6.0,False,False,5.0,False,hard to read,False,agent-v2.3
ORD-40826,2,7.0,7.0,False,True,8.0,True,mostly clear,False,agent-v2.3
ORD-40833,2,,4.0,True,True,6.0,True,barely readable,False,agent-v2.3
ORD-40840,2,7.0,7.0,False,False,7.0,False,mostly clear,True,agent-v2.3
ORD-40847,2,5.0,5.0,False,False,4.0,False,hard to read,False,agent-v2.3
ORD-40854,2,,,True,True,7.0,True,barely readable,False,agent-v2.3
ORD-40861,2,6.0,6.0,False,True,6.0,False,barely readable,False,agent-v2.3
ORD-40868,2,8.0,8.0,False,True,9.0,True,clear photo,False,agent-v2.3
ORD-40875,2,5.0,5.0,False,True,6.0,False,mostly clear,False,agent-v2.3
ORD-40882,2,8.0,8.0,False,True,9.0,True,mostly clear,False,agent-v2.3
ORD-40889,2,9.0,9.0,False,True,9.0,True,hard to read,False,agent-v2.3
ORD-40896,2,,,True,False,2.0,False,barely readable,False,agent-v2.3
ORD-40903,2,,5.0,True,True,4.0,False,barely readable,False,agent-v2.3
ORD-40910,2,,7.0,True,True,9.0,True,barely readable,False,agent-v2.3
ORD-40917,2,7.0,7.0,False,True,8.0,True,hard to read,False,agent-v2.3
ORD-40924,2,7.0,7.0,False,True,9.0,True,hard to read,False,agent-v2.3
ORD-40931,2,8.0,8.0,False,True,7.0,True,mostly clear,False,agent-v2.3
ORD-40938,2,8.0,8.0,False,True,6.0,True,barely readable,False,agent-v2.3
ORD-40945,2,6.0,6.0,False,False,7.0,False,mostly clear,False,agent-v2.3
ORD-40952,2,5.0,5.0,False,False,6.0,False,barely readable,False,agent-v2.3
ORD-40959,2,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.3
ORD-40966,2,5.0,5.0,False,False,4.0,False,hard to read,False,agent-v2.3
ORD-40973,2,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.3
ORD-40980,2,8.0,8.0,False,True,7.0,True,clear photo,False,agent-v2.3
ORD-40987,2,8.0,8.0,False,False,6.0,False,mostly clear,True,agent-v2.3
ORD-40994,2,6.0,6.0,False,True,5.0,False,hard to read,False,agent-v2.3
ORD-41001,2,9.0,9.0,False,False,10.0,True,clear photo,False,agent-v2.3
ORD-41008,2,8.0,8.0,False,True,9.0,True,hard to read,False,agent-v2.3
ORD-41015,2,7.0,7.0,False,True,6.0,True,barely readable,False,agent-v2.3
ORD-41022,2,,6.0,True,True,5.0,True,barely readable,False,agent-v2.3
ORD-41029,2,8.0,8.0,False,True,7.0,True,clear photo,False,agent-v2.3
ORD-41036,2,9.0,9.0,False,False,8.0,False,clear photo,True,agent-v2.3
ORD-41043,2,7.0,7.0,False,True,9.0,True,clear photo,False,agent-v2.3
ORD-41050,2,9.0,9.0,False,False,10.0,True,hard to read,False,agent-v2.3
ORD-41057,2,9.0,9.0,False,True,10.0,True,clear photo,False,agent-v2.3
ORD-41064,2,7.0,7.0,False,False,6.0,False,mostly clear,False,agent-v2.3
ORD-41071,2,8.0,8.0,False,True,10.0,True,hard to read,False,agent-v2.3
ORD-41078,2,,,True,True,9.0,True,barely readable,False,agent-v2.3
ORD-41085,2,7.0,7.0,False,False,5.0,False,hard to read,True,agent-v2.3
ORD-41092,2,10.0,10.0,False,False,10.0,False,mostly clear,True,agent-v2.3
ORD-41099,2,7.0,7.0,False,True,8.0,True,clear photo,False,agent-v2.3
ORD-41106,2,5.0,5.0,False,False,4.0,False,clear photo,False,agent-v2.3
ORD-41113,2,10.0,10.0,False,True,9.0,True,hard to read,False,agent-v2.3
ORD-41120,2,,4.0,True,True,8.0,True,hard to read,False,agent-v2.3
ORD-41127,2,7.0,7.0,False,False,4.0,False,hard to read,True,agent-v2.3
ORD-41134,2,7.0,7.0,False,True,7.0,True,mostly clear,False,agent-v2.3
ORD-41141,2,8.0,8.0,False,False,6.0,False,hard to read,True,agent-v2.3
ORD-41148,2,,8.0,True,True,7.0,True,mostly clear,False,agent-v2.3
ORD-41155,2,9.0,9.0,False,True,10.0,True,clear photo,False,agent-v2.3
ORD-41162,2,7.0,7.0,False,True,7.0,True,clear photo,False,agent-v2.3
ORD-41169,2,8.0,8.0,False,True,9.0,True,clear photo,False,agent-v2.3
ORD-41176,2,7.0,7.0,False,True,10.0,True,hard to read,False,agent-v2.3
ORD-41183,2,6.0,6.0,False,True,7.0,True,mostly clear,False,agent-v2.3
ORD-41190,2,7.0,7.0,False,True,9.0,True,barely readable,False,agent-v2.3
ORD-41197,2,7.0,7.0,False,True,7.0,True,hard to read,False,agent-v2.3
ORD-41204,2,,,True,True,8.0,True,barely readable,False,agent-v2.3
ORD-41211,2,6.0,6.0,False,True,8.0,True,barely readable,False,agent-v2.3
ORD-41218,2,,,True,True,6.0,False,barely readable,True,agent-v2.3
ORD-41225,2,10.0,10.0,False,True,9.0,False,mostly clear,True,agent-v2.3
ORD-41232,2,7.0,7.0,False,True,7.0,True,barely readable,False,agent-v2.3
ORD-41239,2,7.0,7.0,False,True,7.0,True,clear photo,False,agent-v2.3
ORD-41246,2,6.0,6.0,False,False,6.0,False,mostly clear,False,agent-v2.3
ORD-41253,2,3.0,3.0,False,False,4.0,False,mostly clear,False,agent-v2.3
ORD-41260,2,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.3
ORD-41267,2,,8.0,True,False,9.0,False,hard to read,True,agent-v2.3
ORD-41274,2,7.0,7.0,False,True,8.0,True,clear photo,False,agent-v2.3
ORD-41281,2,7.0,7.0,False,True,10.0,True,mostly clear,False,agent-v2.3
ORD-41288,2,4.0,4.0,False,False,5.0,False,mostly clear,False,agent-v2.3
ORD-41295,2,5.0,5.0,False,False,6.0,False,hard to read,False,agent-v2.3
ORD-41302,2,7.0,7.0,False,True,9.0,True,clear photo,False,agent-v2.3
ORD-41309,2,,7.0,True,True,9.0,True,hard to read,False,agent-v2.3
ORD-41316,2,8.0,8.0,False,True,9.0,True,mostly clear,False,agent-v2.3
ORD-41323,2,5.0,5.0,False,False,4.0,False,clear photo,False,agent-v2.3
ORD-41330,2,6.0,6.0,False,False,6.0,False,clear photo,False,agent-v2.3
ORD-41337,2,5.0,5.0,False,False,5.0,False,mostly clear,False,agent-v2.3
ORD-41344,2,,5.0,True,False,4.0,False,barely readable,False,agent-v2.3
ORD-41351,2,,8.0,True,False,9.0,False,hard to read,True,agent-v2.3
ORD-41358,2,6.0,6.0,False,True,7.0,True,mostly clear,False,agent-v2.3
ORD-41365,2,7.0,7.0,False,True,8.0,True,mostly clear,False,agent-v2.3
ORD-41372,2,8.0,8.0,False,True,8.0,True,mostly clear,False,agent-v2.3
ORD-41379,2,,8.0,True,True,9.0,True,hard to read,False,agent-v2.3
ORD-41386,2,6.0,6.0,False,False,7.0,True,clear photo,False,agent-v2.3
ORD-41393,2,,6.0,True,True,9.0,True,barely readable,False,agent-v2.3
ORD-41400,2,6.0,6.0,False,False,6.0,False,clear photo,False,agent-v2.3
ORD-41407,2,7.0,7.0,False,True,8.0,True,mostly clear,False,agent-v2.3
ORD-41414,2,,,True,False,5.0,False,barely readable,False,agent-v2.3
ORD-41421,2,,8.0,True,True,10.0,True,hard to read,False,agent-v2.3
ORD-41428,2,9.0,9.0,False,True,10.0,True,clear photo,False,agent-v2.3
ORD-41435,2,,7.0,True,True,8.0,True,mostly clear,False,agent-v2.3
ORD-41442,2,7.0,7.0,False,True,7.0,True,barely readable,False,agent-v2.3
ORD-41449,2,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.3
ORD-41456,2,6.0,6.0,False,False,6.0,False,clear photo,False,agent-v2.3
ORD-41463,2,6.0,6.0,False,True,8.0,True,mostly clear,False,agent-v2.3
ORD-41470,2,,7.0,True,True,7.0,True,barely readable,False,agent-v2.3
ORD-41477,2,8.0,8.0,False,True,7.0,True,hard to read,False,agent-v2.3
ORD-41484,2,7.0,7.0,False,True,5.0,False,mostly clear,True,agent-v2.3
ORD-41491,2,5.0,5.0,False,False,7.0,False,mostly clear,False,agent-v2.3
ORD-41498,2,6.0,6.0,False,True,9.0,True,mostly clear,False,agent-v2.3
ORD-41505,2,8.0,8.0,False,True,9.0,True,hard to read,False,agent-v2.3
ORD-41512,2,9.0,9.0,False,False,9.0,False,barely readable,True,agent-v2.3
ORD-41519,2,8.0,8.0,False,True,5.0,True,clear photo,False,agent-v2.3
ORD-41526,2,,7.0,True,True,7.0,True,hard to read,False,agent-v2.3
ORD-41533,2,,4.0,True,False,6.0,False,barely readable,False,agent-v2.3
ORD-41540,2,,7.0,True,True,7.0,True,hard to read,False,agent-v2.3
ORD-41547,2,7.0,7.0,False,True,6.0,True,hard to read,False,agent-v2.3
ORD-41554,2,,8.0,True,True,6.0,True,barely readable,False,agent-v2.3
ORD-41561,2,9.0,9.0,False,False,8.0,True,mostly clear,False,agent-v2.3
ORD-41568,2,8.0,8.0,False,True,7.0,True,hard to read,False,agent-v2.3
ORD-41575,2,7.0,7.0,False,True,6.0,True,hard to read,False,agent-v2.3
ORD-41582,2,7.0,7.0,False,True,8.0,True,mostly clear,False,agent-v2.3
ORD-41589,2,5.0,5.0,False,False,5.0,False,hard to read,False,agent-v2.3
ORD-41596,2,6.0,6.0,False,True,8.0,True,clear photo,False,agent-v2.3
ORD-41603,2,,9.0,True,False,4.0,False,hard to read,True,agent-v2.3
ORD-41610,2,7.0,7.0,False,True,7.0,True,clear photo,False,agent-v2.3
ORD-41617,2,,,True,True,8.0,True,barely readable,False,agent-v2.3
ORD-41624,2,,8.0,True,True,7.0,False,barely readable,False,agent-v2.3
ORD-41631,2,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.3
ORD-41638,2,7.0,7.0,False,False,5.0,False,barely readable,False,agent-v2.3
ORD-41645,2,8.0,8.0,False,True,8.0,True,barely readable,False,agent-v2.3
ORD-41652,2,,8.0,True,True,7.0,True,hard to read,False,agent-v2.3
ORD-41659,2,5.0,5.0,False,True,6.0,True,barely readable,False,agent-v2.3
ORD-41666,2,,5.0,True,True,6.0,True,barely readable,False,agent-v2.3
ORD-41673,2,8.0,8.0,False,True,9.0,True,mostly clear,False,agent-v2.3
ORD-41680,2,,,True,False,6.0,False,barely readable,False,agent-v2.3
ORD-41687,2,9.0,9.0,False,True,9.0,True,clear photo,False,agent-v2.3
ORD-41694,2,,7.0,True,True,9.0,True,barely readable,False,agent-v2.3
ORD-41701,2,8.0,8.0,False,False,5.0,False,clear photo,True,agent-v2.3
ORD-41708,2,,7.0,True,False,4.0,False,hard to read,False,agent-v2.3
ORD-41715,2,10.0,10.0,False,True,10.0,True,clear photo,False,agent-v2.3
ORD-41722,2,8.0,8.0,False,True,7.0,True,clear photo,False,agent-v2.3
ORD-41729,2,7.0,7.0,False,True,8.0,True,mostly clear,False,agent-v2.3
ORD-41736,2,9.0,9.0,False,True,10.0,True,hard to read,False,agent-v2.3
ORD-41743,2,,,True,True,7.0,True,barely readable,False,agent-v2.3
ORD-41750,2,7.0,7.0,False,True,7.0,True,mostly clear,False,agent-v2.3
ORD-41757,2,8.0,8.0,False,True,9.0,True,clear photo,False,agent-v2.3
ORD-41764,2,,8.0,True,True,9.0,True,barely readable,False,agent-v2.3
ORD-41771,2,,8.0,True,True,6.0,False,barely readable,True,agent-v2.3
ORD-41778,2,10.0,10.0,False,False,10.0,False,clear photo,True,agent-v2.3
ORD-41785,2,,6.0,True,False,4.0,False,barely readable,False,agent-v2.3
ORD-41792,2,6.0,6.0,False,True,7.0,True,hard to read,False,agent-v2.3
ORD-41799,2,7.0,7.0,False,False,6.0,False,hard to read,False,agent-v2.3
ORD-41806,2,7.0,7.0,False,True,7.0,True,clear photo,False,agent-v2.3
ORD-41813,2,7.0,7.0,False,True,5.0,False,clear photo,False,agent-v2.3
ORD-41820,2,5.0,5.0,False,False,4.0,False,hard to read,False,agent-v2.3
ORD-41827,2,8.0,8.0,False,True,8.0,True,hard to read,False,agent-v2.3
ORD-41834,2,9.0,9.0,False,True,9.0,True,clear photo,False,agent-v2.3
ORD-41841,2,,5.0,True,True,7.0,True,mostly clear,False,agent-v2.3
ORD-41848,2,6.0,6.0,False,False,4.0,False,hard to read,False,agent-v2.3
ORD-41855,2,4.0,4.0,False,False,4.0,False,mostly clear,False,agent-v2.3
ORD-41862,2,,7.0,True,True,6.0,True,hard to read,False,agent-v2.3
ORD-41869,2,,4.0,True,False,6.0,False,barely readable,False,agent-v2.3
ORD-41876,2,,6.0,True,False,5.0,False,barely readable,False,agent-v2.3
ORD-41883,2,5.0,5.0,False,False,5.0,False,barely readable,False,agent-v2.3
ORD-41890,2,8.0,8.0,False,True,7.0,True,mostly clear,False,agent-v2.3
ORD-41897,2,10.0,10.0,False,True,9.0,False,clear photo,True,agent-v2.3
ORD-41904,2,,4.0,True,False,5.0,False,barely readable,False,agent-v2.3
ORD-41911,2,8.0,8.0,False,False,5.0,False,mostly clear,True,agent-v2.3
ORD-41918,2,8.0,8.0,False,True,6.0,True,clear photo,False,agent-v2.3
ORD-41925,2,7.0,7.0,False,True,7.0,True,mostly clear,False,agent-v2.3
ORD-41932,2,,,True,False,4.0,False,barely readable,False,agent-v2.3
ORD-41939,2,7.0,7.0,False,True,8.0,True,barely readable,False,agent-v2.3
ORD-41946,2,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.3
ORD-41953,2,7.0,7.0,False,True,7.0,True,mostly clear,False,agent-v2.3
ORD-41960,2,6.0,6.0,False,False,6.0,False,mostly clear,False,agent-v2.3
ORD-41967,2,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.3
ORD-41974,2,8.0,8.0,False,True,8.0,True,barely readable,False,agent-v2.3
ORD-41981,2,,8.0,True,True,6.0,True,barely readable,False,agent-v2.3
ORD-41988,2,7.0,7.0,False,False,6.0,False,hard to read,False,agent-v2.3
ORD-41995,2,,,True,True,7.0,True,barely readable,False,agent-v2.3
ORD-42002,2,9.0,9.0,False,True,8.0,True,mostly clear,False,agent-v2.3
ORD-42009,2,,7.0,True,True,8.0,True,barely readable,False,agent-v2.3
ORD-42016,2,8.0,8.0,False,True,6.0,False,clear photo,True,agent-v2.3
ORD-42023,2,6.0,6.0,False,True,7.0,True,mostly clear,False,agent-v2.3
ORD-42030,2,5.0,5.0,False,True,7.0,True,clear photo,False,agent-v2.3
ORD-42037,2,7.0,7.0,False,True,5.0,False,barely readable,False,agent-v2.3
ORD-42044,2,10.0,10.0,False,False,9.0,False,clear photo,True,agent-v2.3
ORD-42051,2,8.0,8.0,False,True,7.0,True,clear photo,False,agent-v2.3
ORD-42058,2,8.0,8.0,False,True,7.0,True,barely readable,False,agent-v2.3
ORD-42065,2,7.0,7.0,False,True,8.0,True,hard to read,False,agent-v2.3
ORD-42072,2,,,True,False,5.0,False,barely readable,False,agent-v2.3
ORD-42079,2,,5.0,True,True,8.0,True,hard to read,False,agent-v2.3
ORD-42086,2,,,True,False,9.0,False,barely readable,True,agent-v2.3
ORD-42093,2,,7.0,True,True,9.0,True,barely readable,False,agent-v2.3
ORD-42100,2,5.0,5.0,False,True,7.0,True,mostly clear,False,agent-v2.2
ORD-42107,2,,6.0,True,False,5.0,False,barely readable,False,agent-v2.2
ORD-42114,2,8.0,8.0,False,True,7.0,True,barely readable,False,agent-v2.2
ORD-42121,2,10.0,10.0,False,True,10.0,False,hard to read,True,agent-v2.2
ORD-42128,2,4.0,4.0,False,False,6.0,False,barely readable,False,agent-v2.2
ORD-42135,2,8.0,8.0,False,True,9.0,True,clear photo,False,agent-v2.2
ORD-42142,2,7.0,7.0,False,True,6.0,True,clear photo,False,agent-v2.2
ORD-42149,2,5.0,5.0,False,False,5.0,False,clear photo,False,agent-v2.2
ORD-42156,2,,4.0,True,False,4.0,False,hard to read,False,agent-v2.2
ORD-42163,2,6.0,6.0,False,False,2.0,False,barely readable,False,agent-v2.2
ORD-42170,2,8.0,8.0,False,True,8.0,True,mostly clear,False,agent-v2.2
ORD-42177,2,4.0,4.0,False,True,2.0,False,clear photo,False,agent-v2.2
ORD-42184,2,6.0,6.0,False,False,7.0,False,hard to read,False,agent-v2.2
ORD-42191,2,9.0,9.0,False,True,10.0,True,hard to read,False,agent-v2.2
ORD-42198,2,5.0,5.0,False,True,7.0,True,hard to read,False,agent-v2.2
ORD-42205,2,6.0,6.0,False,False,6.0,False,hard to read,True,agent-v2.2
ORD-42212,2,,8.0,True,False,10.0,True,hard to read,False,agent-v2.2
ORD-42219,2,5.0,5.0,False,True,7.0,True,hard to read,False,agent-v2.2
ORD-42226,2,8.0,8.0,False,True,9.0,True,mostly clear,False,agent-v2.2
ORD-42233,2,7.0,7.0,False,False,6.0,False,mostly clear,True,agent-v2.2
ORD-42240,2,,,True,False,6.0,False,barely readable,False,agent-v2.2
ORD-42247,2,5.0,5.0,False,True,7.0,True,mostly clear,False,agent-v2.2
ORD-42254,2,6.0,6.0,False,False,4.0,False,hard to read,False,agent-v2.2
ORD-42261,2,8.0,8.0,False,True,6.0,False,mostly clear,True,agent-v2.2
ORD-42268,2,5.0,5.0,False,False,7.0,False,hard to read,False,agent-v2.2
ORD-42275,2,,6.0,True,True,6.0,False,mostly clear,False,agent-v2.2
ORD-42282,2,9.0,9.0,False,False,9.0,False,mostly clear,True,agent-v2.2
ORD-42289,2,,4.0,True,False,5.0,False,hard to read,False,agent-v2.2
ORD-42296,2,7.0,7.0,False,True,8.0,True,hard to read,False,agent-v2.2
ORD-42303,2,8.0,8.0,False,True,9.0,True,clear photo,False,agent-v2.2
ORD-42310,2,,,True,True,7.0,True,barely readable,False,agent-v2.2
ORD-42317,2,6.0,6.0,False,False,6.0,False,clear photo,False,agent-v2.2
ORD-42324,2,,6.0,True,False,6.0,False,mostly clear,False,agent-v2.2
ORD-42331,2,9.0,9.0,False,True,8.0,True,mostly clear,False,agent-v2.2
ORD-42338,2,4.0,4.0,False,False,4.0,False,clear photo,False,agent-v2.2
ORD-42345,2,10.0,10.0,False,False,9.0,False,clear photo,True,agent-v2.2
ORD-42352,2,6.0,6.0,False,True,7.0,True,hard to read,False,agent-v2.2
ORD-42359,2,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.2
ORD-42366,2,6.0,6.0,False,True,6.0,True,clear photo,False,agent-v2.2
ORD-42373,2,7.0,7.0,False,True,7.0,True,mostly clear,False,agent-v2.2
ORD-42380,2,,6.0,True,True,9.0,True,barely readable,False,agent-v2.2
ORD-42387,2,5.0,5.0,False,False,6.0,False,clear photo,False,agent-v2.2
ORD-42394,2,,8.0,True,False,8.0,False,hard to read,True,agent-v2.2
ORD-42401,2,7.0,7.0,False,True,8.0,True,clear photo,False,agent-v2.2
ORD-42408,2,7.0,7.0,False,False,4.0,False,clear photo,True,agent-v2.2
ORD-42415,2,7.0,7.0,False,True,6.0,True,clear photo,False,agent-v2.2
ORD-42422,2,8.0,8.0,False,True,9.0,True,hard to read,False,agent-v2.2
ORD-42429,2,8.0,8.0,False,True,7.0,True,hard to read,False,agent-v2.2
ORD-42436,2,6.0,6.0,False,True,4.0,False,mostly clear,False,agent-v2.2
ORD-42443,2,10.0,10.0,False,False,9.0,False,clear photo,True,agent-v2.2
ORD-42450,2,,8.0,True,True,10.0,True,hard to read,False,agent-v2.2
ORD-42457,2,5.0,5.0,False,False,4.0,False,hard to read,False,agent-v2.2
ORD-42464,2,5.0,5.0,False,False,4.0,False,clear photo,False,agent-v2.2
ORD-42471,2,5.0,5.0,False,False,5.0,False,hard to read,False,agent-v2.2
ORD-42478,2,,7.0,True,True,8.0,True,barely readable,False,agent-v2.2
ORD-42485,2,7.0,7.0,False,False,7.0,False,hard to read,True,agent-v2.2
ORD-42492,2,6.0,6.0,False,True,6.0,True,mostly clear,False,agent-v2.2
ORD-42499,2,5.0,5.0,False,False,5.0,False,barely readable,False,agent-v2.2
ORD-42506,2,3.0,3.0,False,False,4.0,False,hard to read,False,agent-v2.2
ORD-42513,2,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.2
ORD-42520,2,7.0,7.0,False,True,8.0,True,clear photo,False,agent-v2.2
ORD-42527,2,10.0,10.0,False,False,9.0,False,mostly clear,True,agent-v2.2
ORD-42534,2,,7.0,True,False,4.0,False,barely readable,False,agent-v2.2
ORD-42541,2,,5.0,True,False,3.0,False,barely readable,False,agent-v2.2
ORD-42548,2,4.0,4.0,False,False,3.0,False,mostly clear,False,agent-v2.2
ORD-42555,2,,6.0,True,True,10.0,True,barely readable,False,agent-v2.2
ORD-42562,2,10.0,10.0,False,True,9.0,True,mostly clear,False,agent-v2.2
ORD-42569,2,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.2
ORD-42576,2,8.0,8.0,False,True,8.0,True,mostly clear,False,agent-v2.2
ORD-42583,2,5.0,5.0,False,True,4.0,False,clear photo,False,agent-v2.2
ORD-42590,2,4.0,4.0,False,False,3.0,False,hard to read,False,agent-v2.2
ORD-42597,2,6.0,6.0,False,True,7.0,True,mostly clear,False,agent-v2.2
ORD-42604,2,7.0,7.0,False,True,6.0,False,clear photo,False,agent-v2.2
ORD-42611,2,,,True,False,6.0,False,barely readable,False,agent-v2.2
ORD-42618,2,,6.0,True,True,7.0,True,hard to read,False,agent-v2.2
ORD-42625,2,7.0,7.0,False,True,6.0,True,clear photo,False,agent-v2.2
ORD-42632,2,6.0,6.0,False,True,7.0,True,mostly clear,False,agent-v2.2
ORD-42639,2,,6.0,True,False,3.0,False,hard to read,False,agent-v2.2
ORD-42646,2,7.0,7.0,False,True,6.0,True,clear photo,False,agent-v2.2
ORD-42653,2,,6.0,True,True,8.0,True,barely readable,False,agent-v2.2
ORD-42660,2,9.0,9.0,False,False,5.0,False,barely readable,True,agent-v2.2
ORD-42667,2,6.0,6.0,False,False,6.0,False,hard to read,True,agent-v2.2
ORD-42674,2,9.0,9.0,False,True,9.0,True,mostly clear,False,agent-v2.2
ORD-42681,2,7.0,7.0,False,False,6.0,False,clear photo,False,agent-v2.2
ORD-42688,2,7.0,7.0,False,True,7.0,True,clear photo,False,agent-v2.2
ORD-42695,2,7.0,7.0,False,False,5.0,False,mostly clear,False,agent-v2.2
ORD-42702,2,,7.0,True,True,6.0,True,clear photo,False,agent-v2.2
ORD-42709,2,9.0,9.0,False,True,8.0,True,barely readable,False,agent-v2.2
ORD-42716,2,8.0,8.0,False,True,9.0,True,mostly clear,False,agent-v2.2
ORD-42723,2,,4.0,True,False,5.0,False,hard to read,False,agent-v2.2
ORD-42730,2,5.0,5.0,False,False,4.0,False,clear photo,False,agent-v2.2
ORD-42737,2,,7.0,True,True,8.0,True,barely readable,False,agent-v2.2
ORD-42744,2,,9.0,True,False,8.0,False,barely readable,True,agent-v2.2
ORD-42751,2,,7.0,True,True,7.0,True,barely readable,False,agent-v2.2
ORD-42758,2,6.0,6.0,False,False,6.0,False,barely readable,False,agent-v2.2
ORD-42765,2,7.0,7.0,False,True,8.0,True,hard to read,False,agent-v2.2
ORD-42772,2,8.0,8.0,False,True,9.0,True,mostly clear,False,agent-v2.2
ORD-42779,2,,,True,True,9.0,True,barely readable,False,agent-v2.2
ORD-42786,2,6.0,6.0,False,True,7.0,True,mostly clear,False,agent-v2.2
ORD-42793,2,8.0,8.0,False,True,8.0,True,hard to read,False,agent-v2.2
ORD-42800,2,,3.0,True,False,6.0,False,barely readable,False,agent-v2.2
ORD-42807,2,7.0,7.0,False,True,7.0,True,hard to read,False,agent-v2.2
ORD-42814,2,5.0,5.0,False,True,7.0,True,barely readable,False,agent-v2.2
ORD-42821,2,8.0,8.0,False,False,7.0,False,clear photo,True,agent-v2.2
ORD-42828,2,5.0,5.0,False,True,6.0,False,hard to read,False,agent-v2.2
ORD-42835,2,6.0,6.0,False,False,7.0,False,clear photo,False,agent-v2.2
